,text,misogynous
2596,Dick still big tho 💅🏼 <URL>,0
2597,Is DM you but apparently you don't respond to me anymore 💁🏼 <URL>,0
2598,Last time I DM you <URL>,0
2599,"RT Snapchat me that PIN number, if it's... cool😅💳 #memes #lol #lmao #bruh #petty #truth #girls #love #guy #ctfu #dead #fuckery #pe…",0
2600,RT #ChelseaHandler #KimKardashian #Kanye #KanyeWest #50Cent #Comedy #LOL #LMAO #memes #bruh #petty #funnyshit #truth <URL>,0
2601,Getting coffee with bae <URL>,0
2602,When I see men wearing skinny jeans <URL>,0
2603,When you bust a nut in 30 seconds <URL>,0
2604,People- how long before your heart and liver give out on you from all the drinking and drugs? Me- <URL>,0
2605,When you have good dick and cut her crazy ass off <URL>,0
2606,This is why I hate people <URL>,0
2607,Me after The Walking Dead season finale <URL>,0
2608,When he cancels your dick appointment <URL>,0
2609,When your girlfriend gets a new hair cut <URL>,0
2610,When your head game is fire as fuck <URL>,0
2611,When cuffin season is finally over <URL>,0
2612,How I keep my block finger strong AF <URL>,0
2613,10 minutes into free tinder dinner and chill and he gives you this look... 😷 <URL>,0
2614,"I wish kids were like cars... Once you can't afford them, they come and repossess them",0
2615,"You ever open Facebook and think 'Jesus Christ, these fuckin idiots again'? Cause same",0
2616,How to cure yourself from reporting pics and pages ☺️ <URL>,0
2617,Pro Tip- Copyright all your nudes and videos so when that idiot in your life thinks it's cute to post them you can sue the shit out of them,0
2618,When she tells you she likes guys that read... <URL>,0
2619,I ain't even know there was 2 fat Kardashians till today... <URL>,0
2620,My hobbies include teaching hard lessons ☺️,0
2621,I'm not the one to let people profit on my back... I'll break yours and take what's mine 😘,0
2622,"It's what I do, it's who I am 😊",0
2623,This day is also known as 'national catch a sexual harassment charge day' <URL>,0
2624,Every one of these takes 7 minutes off your shitty relationship <URL>,0
2625,I feel like I should be featured at this camp <URL>,0
2626,When they tell you there's no wifi <URL>,0
2627,When the bartender cuts you off <URL>,0
2628,"RT If you verbally abuse a fuckboy, is it considered animal cruelty? Asking for a friend. Also, can said friend end up in…",0
2629,I used to only fuck bartenders cause I have a very expensive drinking habit,0
2630,When you've run out of kids to pimp out and you gotta figure out what to do with your life <URL>,0
2631,When she sees your dick for the first time and it's bigger than she expected <URL>,0
2632,When someone says 'happy Friday' but you have no life and no plans for the weekend <URL>,0
2633,FFS!! That sounds as good as his grammar 🌚 <URL>,0
2634,You don't know me yet you hate me and that's cool... But guess what.. I don't hate you cause I would never waste my energy on a stranger,0
2635,Daaaaaaaaaaaaaaaamn back at it again with some more drunken tweets 🌚,0
2636,Oh god that's so much worse. Have a good evening. Kbye <URL>,0
2637,Count on it <URL>,0
2638,Charles Manson out here gettin married in jail and your lame ass can't even get a text back <URL>,0
2639,I wonder is this is where Caitlyn gets his car services 🌚 <URL>,0
2640,When someone tries to take the last piece of pizza you paid for <URL>,0
2641,When you're hungover AF and you realize tomorrow is Monday <URL>,0
2642,What in the actual fuck <URL>,0
2643,RT When u act interested in a story but really ur thinkin about how u ordered pizza an hour ago and it still ain't here h…,0
2644,"Sometimes you just gotta throw a mutha fucka at another mutha fucka, to let a mutha fucka know who's boss <URL>",0
2645,Deleted again. Working to get it back again <URL>,0
2646,When your boy's fuckin the neighborhood hoe and y'all tryna watch through a cracked door <URL>,0
2647,When he promised you 'the time of your almost over life' but the Viagra isn't working <URL>,0
2648,The amount of stupid people in this world really makes me consider wearing condoms... I'm not gonna but I be considering it,0
2649,When I see my memes and tweets stolen and watermarks wiped so you can put them on your pathetic ass page <URL>,0
2650,Next time I ask a chick what she wants to eat and she says 'I don't care' this is wtf she's gettin <URL>,0
2651,When you gotta hit the block at 8 but gotta chop a tree down at 6 <URL>,0
2652,She wanna be a stingray so bad <URL>,0
2653,People that post about how 'blessed' they are always make me wonder who they're trying to convince. It ain't me I know about your coke habit,0
2654,Ain't that the truth <URL>,0
2655,romance isn't dead,0
2656,My friends know better <URL>,0
2657,I like to tell people that I drink every night cause I can't sleep but at this point it's just a blatant lie cause I've been tired for years,0
2658,It is a glorious life that I lead <URL>,0
2659,"I'm Greek and Italian, I don't consider myself to be 'white'... Unless I'm applying for a job, being pulled over or in court of course",0
2660,Talent- Making people feel way more comfortable with me than they should be,0
2661,I'm my only liability,0
2662,This picture best describes my maturity level <URL>,0
2663,When you're on your way to a dick appointment <URL>,0
2664,"People don't scare me, my inability to be scared by people sometimes does tho",0
2665,"There's an application, an interview... It's a whole process 🙃😘 <URL>",0
2666,and have final say over all applicants 🙃,0
2667,Idk thems the rules. I don't make them I just spread awareness <URL>,0
2668,Who wore it better? <URL>,0
2669,"loooooooooooool I don't date, sweetheart. Just dick appointments <URL>",0
2670,You first <URL>,0
2671,"When life gives you lemons just remember... Nobody gives a fuck, keep that shit to yourself",0
2672,stop controlling me!!!!! 😝😝😝😝😝 <URL>,0
2673,NEVERRRRRRRRRRR <URL>,0
2674,I change the words from 'welcome to my house' to 'welcome to my mouth' and sing it in my head when I'm eating pussy,0
2675,Do what? <URL>,0
2676,Right?! It's really all I live for <URL>,0
2677,I like to fuck meme makers and never talk to them again just so I can see the angry sub posts... I'm an asshole like that,0
2678,How I take STD tests <URL>,0
2679,I put the AGE in savage cause I'm old AF,0
2680,"If you don't love and hate me at the same time, then we probably aren't really friends",0
2681,I thought my penis made me me but whatev <URL>,0
2682,Aw 😍😘 I owe you a mustache ride! <URL>,0
2683,Friend- do you have any plans this weekend? Me- <URL>,0
2684,"If your in a good relationship, it's probably cause you're both ugly",0
2685,When he promised you he was gonna 'fuck the shit out of you' but can't even make it to round two. <URL>,0
2686,"My favorite thing to hear is 'too deep, too deep' right before I go deeper",0
2687,I'll only break your heart to make you stronger as a person... Lmao you should thank me really,0
2688,Co worker- how was your weekend Me- <URL>,0
2689,How real friends greet each other <URL>,0
2690,I won't be satisfied until I'm so famous that I can't go out in public... Cause at least then I'll have a good excuse not to go out,0
2691,"Her- you usually wear condoms tho, right? Me- <URL>",0
2692,I like to go to AA to remind myself that I'm not a real alcoholic and how great my life really is,0
2693,When someone brings a screaming kid into a restaurant and acts like nothing is happening <URL>,0
2694,I dont DM anyone but feel free to DM me <URL>,0
2695,When I come across random men's accounts that have me blocked <URL>,0
2696,I guess so... Oh well 😊 <URL>,0
2697,When your ride for work came early but you weren't done stalkin all of bae's social media pages <URL>,0
2698,"I don't go on dates, I make dick appointments",0
2699,When I see someone I can't stand and get stuck talking to them <URL>,0
2700,When someone says they're unfollowing for what I post on MY FUCKING PAGE.... FOH <URL>,0
2701,RT When a fart slips out in front of your fella for the first time <URL>,0
2702,When your friend offers to help spice up your relationship out of the blue <URL>,0
2703,Shoutout to everyone that uses 'ur' instead of 'your' or 'you're' cause you're too stupid to know the difference,0
2704,When you get to your friends place after the bar and they have no alcohol <URL>,0
2705,When you're about to leave the bar with a booger but you're just not quite drunk enough to not care <URL>,0
2706,hi 😘,0
2707,Watch my snap story tonight it will be all over it 😇 <URL>,0
2708,This is the most important sign I've ever seen in my life <URL>,0
2709,When you unfollow someone and they DM you to ask you why... <URL>,0
2710,"When people tell me I should 'settle down, get married and have kids' <URL>",0
2711,Me trying to flirt- <URL>,0
2712,RT 😬 #goodgirlwithbadthoughts 💅🏽 <URL>,0
2713,When your best friend tries to go out of town without you <URL>,0
2714,RT 😂😂😂 <URL>,0
2715,If I can get your mouth pregnant I'm down <URL>,0
2716,When I'm fuckin and her husband walks in the front door <URL>,0
2717,If you find me funny it's only because you have serious issues and that shit is hot AF to me,0
2718,When you cut her off and the dick is bomb <URL>,0
2719,Pro Tip- Gray board shorts show a dick print just as good as gray sweats,0
2720,It must be amazing to be me,0
2721,Only I could get kicked out of a club for just being,0
2722,oh haiiiiiii 🌚,0
2723,When you send a dick pic and get no response <URL>,0
2724,When you're at your ugly friends bachelorette party and you can't even get a text back <URL>,0
2725,No one gives less fucks than a grown man using a selfie stick in public,0
2726,Waking up seeing drunk texts you sent from the night before <URL>,0
2727,I started stroking it instead <URL>,0
2728,Your the second one to say that but I still have it and can see it <URL>,0
2729,When I look at the shit that I post... <URL>,0
2730,The keyboard gangster starter pack <URL>,0
2731,I'd make an acceptation for you 😘 <URL>,0
2732,When someone ugly slides in your DM.... Naked... <URL>,0
2733,can I serve you dinner?,0
2734,When you wake in a randoms bed with no recollection of who she is or how you got there <URL>,0
2735,I like to play a game called 'what idiots that I can't stand is FB gonna suggest I friend today',0
2736,When your friend moves away to be with someone... <URL>,0
2737,Friend- how's life treating you? Me- <URL>,0
2738,When your friend won't stop talking about their ex <URL>,0
2739,I assert my dominance like a cop doing the speed limit on the highway,0
2740,When you're up till 5am but had to be to work by 8:30 <URL>,0
2741,When you wake up and she's gone <URL>,0
2742,RT I have actually asked 'why are you still here?' to a man's face before.,0
2743,"Stop confusing good sex with love, that's childish",0
2744,You down or nah? <URL>,0
2745,Gross 😷 I don't date <URL>,0
