,text,misogynous
2202,"raga porca puttana che casino che è successo, che porca merda",0
2203,giuro non so che mi succede sento la gente parlare e vorrei far stare tutti zitti è una cosa generale non sopporto le voci porca puttana sta andando avanti da giorni 'sta cosa,0
2204,Porca puttana avete più culo voi che la Kardashian!!! ⚫️????,0
2205,"Assurdo, fino a trenta secondi dalla fine ero sereno, contento del fatto che comunque avevamo giocato una buona partita e che la tanto temuta fregatura nel recupero fosse ormai impossibile.E poi porca puttanaccia schifosa...",0
2206,Ho aspettato 80minuti I due gol del Milan che avevo sentito in radio. Nn so cosa cazzo avessi sentito ma porca puttana maiali quanto girano I coglioni,0
2207,"Piccinini che sfigato,il pistolero,il matador missile terra aria,figa ma come cazzo è messo#BarcellonaRoma",0
2208,"Ma porca puttana, quello era rigore#BarcaRoma",0
2209,Ma vogliamo parlare di quanto sia di cattivo gusto il “contatore dei femminicidi” al TG 2?Il contatore? Ma che cazzo è porca puttana,0
2210,"Passo sul 20. Questi schifosi di Premium non la trasmettono la Roma"". Cerco streaming. Si bloccano. Passo su Telelombardia per 10 minuti, pubblicità. Zapping canale 5. E porca puttana, la fanno qui!""",0
2211,Era vinta sta partita porca puttana..li abbiamo massacrati sti gonzi di merda. Che rabbia.,0
2212,oi raga figa mi sono rotta la minchia di essere sempre la cazzo di sfigata di merda della situazione. indovinate chi domani non vedrà succede? IO PORCA PUTTANA SI PROPRIO IO VAFFANCULO mi butto ora o aspetto?,0
2213,FILIPPO PORCA PUTTANA DUE ACE PROPRIO OGGI NO,0
2214,è dannatamente bello porca puttana #harrystylesliveontourbologna,0
2215,raga lavoro da due (2) giorni e sono già indietro con le serie tv porca puttana che schifo il lavoro,0
2216,"c'hai ragione alessà, se vive na vorta sola, e porca puttana tra tutti noi eri forse l'unico che nse meritava de lascià sto mondo così presto, te che c'avevi ottomila piani pe il futuro, te che nte ncazzavi mai co nessuno",0
2217,col cazzo che gli scrivo ahaha ceh va bene ho fatto la stronza ma lui ancora di più stronzo troione da combattimento daddy baldracco puttanone zoccolo da corsa,0
2218,Gli dite a De rossi gioca con la Roma no col Barcellona porca puttana !!!!!!!!,0
2219,"Stessa cosa di ieri, porca troia anche voi che cazzo vuol dire farla a quell’ora ahahahahah",0
2220,"Rossa tu nn ci azzacchi nulla"" ti sei ritrovata in mezzoCome alcuni de loro Ah ""inculo alla balena""(So che leggete )""",0
2221,E voi porca puttana dovete protestare cazzo! Quando succedono ste cose si va in 10 intorno a quella merda con l giacchetta gialla,0
2222,Ma come cazzo fai a non applaudire un gol del genere.... è normale! È spontaneo.....porca puttana,0
2223,"E allora non sorridere, porca puttana.",0
2224,porca puttana mi manca Jonghyun,0
2225,Ma vaffanculo che culo dimmerda porca puttana dai,0
2226,STIAMO PERDENDO DUE A ZERO PER DUE AUTOGOL MA CHE CAZZO STO VEDENDO PORCA PUTTANA,0
2227,DUE AUTOGOL DI MERDA. MA PORCA PUTTANA #BarcaRoma,0
2228,Piasse per culo da soli porca puttana!!! Stanno a gioca co Barcellona,0
2229,"Non è possibile sta sfiga,altro autogol,porca puttana",0
2230,porca di quella puttana santa mi sono spoilerata tokyo ghoul ma uno spoiler gigante che cazzo lo scrivono tra parentesj se è così. Importante,0
2231,Porca puttana mi farà morire lo so. <URL>,0
2232,"2 autogol e Pique. Porca puttana ladra, Dio non può esistere, fanculo",0
2233,Ma voi figli di troia senza juventus non sapete che cazzo scrivere? Contenti voi <URL>,0
2234,Non sono una appassionata di calcio ma...porca puttana #BarcaRoma,0
2235,"Porca puttana ..ma chi sei Di Francesco qualsiasi per andare al Camp Nou e sul 2-0 ti fai beccare in contropiede contro giocatori come Leo,Il Mago,Suarez ....chi sei??tu che che non hai vinto nulla.Aspetta e cerca con calma un goal in trasferta piagnucoloso !",0
2236,ho sonno e sono ancora dannatamente fuori ma chi me lo fa fare a uscire ma porca puttana,0
2237,"Ieri una commessa mi ha dato della tettona, “Ah Signó la sostanza c’è “Non entrerò mai più in un negozio Diesel se non con commessi uomini.",0
2238,Cara puoi spiegare a come si exit dall’Europa almeno ci lasciate qualcosa anche a noi.... porca puttana!?#BarcaRoma,0
2239,<URL> CAZZO CHE ROBA PORCA PUTTANA,0
2240,"brava brava entra nel lato oscuro e ultima tutti gli NCT &gt;:]] — PORCA PUTTANA QUANTO MI STO PREOCCUPANDONo no no, ecco io gli NCT non volevo stannarli proprio p... <URL>",0
2241,PORCA PUTTANA PORCA PUTTANA CHE CAZZO HA PARATO TER STEGEN,0
2242,"Porca troia lurida, non voleva entrà Dio Madonna",0
2243,?????porca puttana come stamo,0
2244,Scena spettacolo!questa dell'accendino porca puttana!,0
2245,"mia sorella, genio, invece di chiedere personalmente a me se lo volessi o meno, ha chiesto a mia mamma: dici che martina lo vuole?"" e mia mamma ovviamente ha risposto ""no dai ha già l'altro che funziona""cioè ho praticamente la batteria andata a puttane ma fa niente""",0
2246,Ma che cazzo ho in testa porca di quella troia non riesco più a controllarmi,0
2247,E mettetela sta cazzo di Var in Europa porca puttana. O non la mettono altrimenti Barca e Real non vincono + ? L’anno scorso col Psg in casa il Barca è stato stra-aiutato dall’arbitro. Questa sera contro la Roma pure uno schifo.,0
2248,"Nei drama ci sono alcuni personaggi femminili così stupidi ma COSÌ STUPIDI che porca troia gli schiaffi, sono irritanti",0
2249,"Sintesi: Barcellona culona, De Rossi come CR7. Entrambi applauditi dai tifosi avversari. #BarcaRoma #BarcellonaRoma",0
2250,"Avessimo vinto oggi, porca puttana...",0
2251,"Secondo me ve la cercate da soli, non è possibile che non capiate determinate cose e non è possibile che rompete così tanto i coglioni. Trovatevi qualcosa da fare porca puttana e lasciate la gente in pace",0
2252,PORCA PUTTANA VOGLIO QUESTO VIDEO COME PINNED <URL>,0
2253,"Cereali e basta?Ma porca puttana gioia mia, svegliati!?#chilhavisto",0
2254,raga ma QUANTO CAZZO ERA BELLO CON QUEL COMPLETO ROSA PORCA PUTTANA #HarryStylesLiveOnTourbologna,0
2255,"Ma non solo lui eh, anche sua sorella. E sono così stanca porca puttana, così stanca di essere così diversa. Io sono sempre quella che viene derisa nelle cose, sempre. Sempre messa al secondo posto, trattata male, battutone del cazzo dove solo loro ridono e hanno un idea di me +",0
2256,"Così sbagliata che sembra che in tutti questi anni non siano nulla. Sette quasi otto anni di amicizia e sembra che non capiscono un cazzo di me, con tutto che io gli ho sempre dato me stessa. Sempre. In ogni situazione. E lui porca puttana, prima dice una cosa e poi +",0
2257,DIO BENEDICA IL MIO NASO CHE È L'UNICA COSA DECENTE CHE HO E CHE MIA MAMMA MI HA PASSATO ANCHE SE LEI È RUSSA E QUINDI FIGA DAL PRINCIPIO E POTEVA PASSARMI PIÙ GENI DELLA FIGAGGINE MA VABBÈ DAI <URL>,0
2258,porca puttana,0
2259,"L'errore di Gonalons mi torna in mente quando mi distraggo, come un flash. Che mazzata, porca puttana ragazzi. Incredibile. Conoscevo un giocatore differente, l'opposto di questo qua. Mah",0
2260,sento che sta per venirmi un gran mal di testa porca puttana voglio morire <URL>,0
2261,"Spero che a tutti sia chiaro chi è questo figlio di puttana. E nessuno mi cago il cazzo per l'insulto, perché l'unico insulto è chi sfrutta le paure dei tifosi per cercare di attirare l'attenzione",0
2262,porcoddioooooo non entravo su whatsapp da mezz’ora e neanche mi serviva ma ci sono entrata un secondo ora per una cosa e papà mi ha scritto “non fare tardi” mannaggia la troia mi becca sempre ma che cazzo ha le spie.,0
2263,Continuo a guardare quella foto. Porca puttana che male.,0
2264,"Ogni volta che leggo se l'è cercata provo schifo. La #violenza non si cerca, è lei che cerca te.",0
2265,alla guerra fredda dei #Dazi rispondiamo con accordi bilaterali con sia con cina che trump come manco la peggio puttanona!!,0
2266,"Ehi Jules, e #SeImparassimo a guardare l'orizzonte con gli occhi speranzosi dell'esploratore?""""Porca puttana Luke, l'ultimo mio barlume di speranza si è spento nel momento in cui ho realizzato che non mi pagherai mai tutte le birre che hai bevuto.""#unTemaAlGiorno""",0
2267,"RT Ehi Jules, e #SeImparassimo a guardare l'orizzonte con gli occhi speranzosi dell'esploratore?""""Porca puttana Luke, l'ult…""",0
2268,Spenderò poche parole riguardo la trasferta di ieri a Benevento:PORCA PUTTANA CHE SONNO,0
2269,La mattina dopo mi sveglio con la consapevolezza e la tranquillitá che l'Inter é un sqMAURITO PORCA PUTTANA COSA TI SEI MAGNATOOOOOOO,0
2270,Farà puttanone ma con la frangia stavo bene...io....?? <URL>,0
2271,perché non sono nata donna porca puttanaa causa del ciclo ho un mal di pancia e un mal di testa orribileVOLEVO CHIAMARMI PINO IO,0
2272,La gente non solo ti fa incazzareMa poi ti lascia anche in visualizzato porca puttana<MENTION_1> sto per ammazzare bollettaLo odio,0
2273,Che schifo il ciclo porca puttana a a a a a,0
2274,porca puttana quelle che sono qua al lavoro con me mi trattano come una rincoglionita,0
2275,STIAMO SCHERZANDO?????? IO CI DEVO ANDARE SUBITO TAYLOR. DEMI. SHAWN. JAMES. NIALL. LIAM. ED. CAMILA. HAILEE. SAM. RAGA PORCA PUTTANA <URL>,0
2276,"Non me la levo dalla testa quell’immagine porca puttana,forse anche perché so che domenica difficilmente vinceremo visto anche che forse giocherà nonno Valero e non Rafinha",0
2277,"Già il mondo è pieno di criminali, egoisti e pazzi che si distruggono da se'. Almeno lasciamo stare il #mare, lasciamo stare questa meraviglia. Porca puttana! <URL>",0
2278,che giornata del cazzo porca puttana è da stamattina che non me ne va bene una e sta continuando ad andare così ma io oggi mi ammazzo,0
2279,Devo tornare come quella di prima e se dovesse essere necessario inizierò a fare addominali anche quando sono a letto porca puttana.,0
2280,Ce le avete presenti le sufficienze in fisica? Io no. Porca puttana.#seialloscientifico,0
2281,"quelle Puttane delle mie compagne TUTTO IL TEMPO hanno preso per il culo un ragazzo di un'altra classe perché si é truccato e dicevano che faceva schifo e??????? cosa?????? ma siamo nel medioevo o cosa? oppure hanno detto é frocio ma non é gay"" CHE CAZZO SIGNIFICA MADONNA MI""",0
2282,"E neanche qua hai la certezza, porca puttana",0
2283,"Non me ne frega un cazzo di fare anche il tuo lavoro se hai bisogno, ma queste telefonate di merda le fai tu, porca puttana visto che eri TU d’accordo. E non me ne frega un cazzo se a 33 anni non ti piace telefonare.",0
2284,"Sto guardando i video del concerto e il mio oh porca puttana ora crepo"" prima che si esibisse con 'If I could fly' è pura poesia.""",0
2285,#HarryStylesLiveOnTourBologna l'esperienza più bella della mia vita. Porca puttana,0
2286,Ogni volta che guardo l’entrata del concerto mi metto a piangere e a ridere perché rivivo tutte le emozioni ma sento anche il “porca puttana” di Alessia e quindi sfaso,0
2287,"Non è scomparsa, è invisibile, porca puttana… <URL>",0
2288,"Che schifo, che vergogna. Mi fanno schifo tutti. E per la nostra povera Pamela fatta a pezzi? Non si è mosso nessuno femministe incluse e neanche 1 € alla famiglia. Mi fate schifo, mi fate venire il vomito. PRIMA GLI ITALIANI",0
2289,"non capisco perchè quando parlo con nymphis mi si blocca la chat, tastiera, il telefono, premo invio per mandare il messaggio e si blocca lo schermo, il telefono, la vitaesco dalla sua chat e tutto nornale PORCA PUTTANA .",0
2290,non ho mangiato niente porca puttana,0
2291,"Ma perché la gente con una visione unilaterale delle cose ci tiene tanto a coinvolgerti nei suoi discorsi o infilarsi nei tuoi? Porca troia io amo discutere quando ogni interlocutore dà il suo apporto, ma se trasformi ogni cosa in un vicolo cieco che cazzo vuoi, parla da solo",0
2292,Comunque voi che cantavate a squarcia gola e stonavate di brutto e non mi avete fatto sentire/registrare un cazzo durante Sweet Creature e If I Could Fly potete pure soffocare con la vostra stessa saliva ERANO LE MIE CANZONI PREFERITE PORCA PUTTANA,0
2293,dipende che famiglia di merda hanno che cazzo ci prendono nei carabinieri o nella polizia?,0
2294,"e sì porca puttana, se mi chiedi hai pregiudizi verso i papà ex-carcerati?"" io ti rispondo ""sì"" con una foga che manco stessi cantando l'inno nazionale, inutile che mi segui per 30 metri""",0
2295,Porca puttana mi sembri una di quelli che alle medie mi tiravano le pizzette quando mi vedevano mangiare qualcosa solo per il gusto di vedermi piangere,0
2296,"non supporto nessuna idea xenofoba né aporofoba ma porca puttana un minimo di pulizia, anche per tutelare chi ha bisogno veramente, ci vorrebbe",0
2297,"Il momento che aspetto tutti gli anni è arrivato anche quest'anno, porca puttana! Perchè ogni anno quando tutti credono di essere i migliori, mio fratello Cosimo arriva e li manda a casa sempre, come se fosse normale!",0
2298,porca puttana ma questa??? il sogno di una vitaaa <URL>,0
2299,la gente non mi capisce proprio porca puttana,0
2300,quanto fate schifo ma che cazzo volete fatevi una vita <URL>,0
2301,"Ma poi scusate, signori capi di stato vigliacchi.. Vi confrontate con i giornali a distanza? Putin ha giurato che prenderà a calci nel culo i capi europei.. È comincerà dalla culona e di quello scolonnato di gentiloni..",0
2302,ITALY PORCA PUTTANA LURIDA,0
2303,RT PORCA PUTTANA CE LA FATEEEEE,0
2304,"Non fare la figa di legno, mica ti sei trasferito a Milano! ?",0
2305,CAPISCO CHE ABITO IN CAMPAGNA MA PORCA PUTTANA I RAGNI VERDI NO,0
2306,e porca puttana aggiungerei io <URL>,0
2307,PORCA PUTTANA IO NON,0
2308,"<MENTION_4> Oh pirla e quindi? Quelli che hanno fatto il servizio sulla vostra curva, rappresentano tutta la nazione? Che cazzo di ragionamenti fate porca troia!",0
2309,PORCA PUTTANA MA NON TI PARE UN PO' PRESTO BIGHIT,0
2310,Porca puttana dobbiamo fargli il culo... nero nero,0
2311,RAGA STO PIANGENDO MI HANNO RIPORTATO GLI HIGHLIGHT REEL PORCA TROIA SONO IN UN BAGNO DI LACRIME CHE CAZZO DID7DUDH,0
2312,"Ma porca puttana, mi salta anche Dirk",0
2313,"Veramente ma porca puttana, ma dobbiamo farci ridere dietro a ogni cazzo di giorno.",0
2314,In questi giorni ho giocato il mondiale su fifa con mio fratello. Risultato : Francia culona campione del mondo contro l'outsider Serbia. Miglior marcatore del torneo Ruidiaz del Perù con 9 centri. <URL>,0
2315,"Poi si lamentano che la gente fa incidenti, ovviamente non sapete guidare porca puttana",0
2316,"#Euphoria un cazzo, io sto piangendo porca puttana",0
2317,Anche solo qui su Twitter va bene che poi lo andiamo a cercare noi. Porca puttana!!,0
2318,Porca puttana odio sta cazzo di metro/treno dove non prende manco a pregare in ginocchio,0
2319,porca puttana siamo solo a due teaser per le track e adoro già questo album <URL>,0
2320,Ma allora che cazzo ci stanno a fare questi puttana la madonna!!! Ok che ci guadagnano col Business e tutto ma se la squadra continua a far cagare è inutile pure per loro!!! Proprio non capisco,0
2321,"the first time I saw you, my heart whispered ‘ nO PORCA PUTTANA LUI È MIN YOONGI FA PARTE DEL GRUPPO CHE TI FARÀ MANDARE TUTTO A PUTTANE SCAPPA FINCHÈ PUOI ‘#Euphoria <URL>",0
2322,"AHHH! sono sul poggiolo (con i pantaloni del pigiama natalizio (lol) e una maglia di mio cugino, le pantofole) passa uno in macchina e mi urla “bella figa” MA CHE CAZZO DI PROBLEMI HAI!! Coglione. Chi ti da il permesso di urlarmi “complimenti” tieniteli per te i tuoi pensieri",0
2323,PORCA PUTTANA LAIDA MANNAGGIA AI BTS CRISTO SANTISSIMO,0
2324,"Ogni volta che qualcuno definisce Raul Bova ATTORE, Tognazzi risorge per prenderlo a schiaffi, senza che il signor qualcuno sia necessariamente affacciato al finestrino di un treno.",0
2325,"porca puttana pure un articolo su sta cosa, se domani ha ancora il posto di lavoro la tipa è fortunata e tanto <URL>",0
2326,"Ora il mio pensiero va a Niall, che lo vedrò tra un FOTTUTO MESE Porca miseria Porca puttana",0
2327,RT eh ma PORCA PUTTANA ALLORA <URL>,0
2328,"Quando ti prepari per andare in palestra, mangi anche di conseguenza, ma poi sfiori il letto e PORCA PUTTANA TI ADDORMENTI PER 3 ORE QUANTO SONO INUTILE",0
2329,Pezzo di merda che fai non rispondi? Ti stai cagando in mano? Lurido figlio di puttana vieni qua che ti apro come una cazzo di cozza,0
2330,Un'ex studentessa della mia scuola ha tentato il suicidio buttandosi dal sesto piano e adesso è in coma porca puttana non ci posso credere,0
2331,Porca puttana tranne Marta sarebbero dei troni penosi,0
2332,Porca puttana quando devo parlare con mio padre che voglia di buttarmi di testa dal balcone,0
2333,MICHELE CHE ANSIA PORCA PUTTANA!!!,0
2334,LALI PORCA PUTTANA ME VA A DAR UN CAZZO DI INFARTO <URL>,0
2335,Sto guardando la seconda stagione e porca puttana quanto è sesso william?,0
2336,MI AMMAZZO TWITTER PORCA PUTTANA MANCO LE CENSURE TI MERITI,0
2337,PORCA PUTTANA QUANTO TI ODIO ALICE QUANTO TI ODIO PUTTANA MISERIA.,0
2338,porca puttana chanyeol ha dabbato durante sweet lies ma come cazzo fai a dabbare durante sweet lies sei psicopatico,0
2339,"ah e comunque il mio motto della vita è semplice e diretto : sti cazzi. ormai ho imparato, che conta poco e niente dell’opinione altrui, perché diranno sempre che sei troia, puttana, stronza, bastarda. alla fine che cazzo ce frega? SIAMO BELLI E SPLENDENTI STI CAAAAAAZZIIII",0
